Timestamp,time_zone_offset,Demand (MW),Network Group Name,Nominal Voltage,Firm Capacity,Capacity Overload,MWh,10,2515
2024-11-23T14:30:00+00:00,0,11.34,Monktonhall,HV,10,-1.34,-0.67,,
2024-11-23T15:00:00+00:00,0,11.123,Monktonhall,HV,10,-1.123,-0.5615,,
2024-11-23T15:30:00+00:00,0,11.118,Monktonhall,HV,10,-1.118,-0.559,,
2024-11-23T16:00:00+00:00,0,11.21,Monktonhall,HV,10,-1.21,-0.605,,
2024-11-23T16:30:00+00:00,0,11.32,Monktonhall,HV,10,-1.32,-0.66,,
2024-11-23T17:00:00+00:00,0,11.816,Monktonhall,HV,10,-1.816,-0.908,,
2024-11-23T17:30:00+00:00,0,11.93,Monktonhall,HV,10,-1.93,-0.965,,
2024-11-23T18:00:00+00:00,0,11.895,Monktonhall,HV,10,-1.895,-0.9475,,
2024-11-23T18:30:00+00:00,0,12.093,Monktonhall,HV,10,-2.093,-1.0465,,
2024-11-23T19:00:00+00:00,0,11.92,Monktonhall,HV,10,-1.92,-0.96,,
2024-11-23T19:30:00+00:00,0,11.302,Monktonhall,HV,10,-1.302,-0.651,,
2024-11-23T20:00:00+00:00,0,10.875,Monktonhall,HV,10,-0.875,-0.4375,,
2024-11-23T20:30:00+00:00,0,10.411,Monktonhall,HV,10,-0.411,-0.2055,,
2024-11-23T21:00:00+00:00,0,10.026,Monktonhall,HV,10,-0.026,-0.013,,
2024-11-23T21:30:00+00:00,0,9.574,Monktonhall,HV,10,0,0,,
2024-11-23T22:00:00+00:00,0,8.895,Monktonhall,HV,10,0,0,,
2024-11-23T22:30:00+00:00,0,8.756,Monktonhall,HV,10,0,0,,
2024-11-23T23:00:00+00:00,0,8.437,Monktonhall,HV,10,0,0,,
2024-11-23T23:30:00+00:00,0,8.078,Monktonhall,HV,10,0,0,,
2024-11-24T00:00:00+00:00,0,7.907,Monktonhall,HV,10,0,0,,
2024-11-24T00:30:00+00:00,0,7.776,Monktonhall,HV,10,0,0,,
2024-11-24T01:00:00+00:00,0,7.692,Monktonhall,HV,10,0,0,,
2024-11-24T01:30:00+00:00,0,7.555,Monktonhall,HV,10,0,0,,
2024-11-24T02:00:00+00:00,0,7.3,Monktonhall,HV,10,0,0,,
2024-11-24T02:30:00+00:00,0,6.891,Monktonhall,HV,10,0,0,,
2024-11-24T03:00:00+00:00,0,6.891,Monktonhall,HV,10,0,0,,
2024-05-12T05:30:00+01:00,1,4.492,Monktonhall,HV,10,0,0,,
2024-05-12T06:00:00+01:00,1,4.572,Monktonhall,HV,10,0,0,,
2024-05-12T06:30:00+01:00,1,4.292,Monktonhall,HV,10,0,0,,
2024-05-12T07:00:00+01:00,1,4.335,Monktonhall,HV,10,0,0,,
2024-05-12T07:30:00+01:00,1,4.364,Monktonhall,HV,10,0,0,,
2024-05-12T08:00:00+01:00,1,4.431,Monktonhall,HV,10,0,0,,
2024-05-12T08:30:00+01:00,1,4.729,Monktonhall,HV,10,0,0,,
2024-05-12T09:00:00+01:00,1,5.344,Monktonhall,HV,10,0,0,,
2024-05-12T09:30:00+01:00,1,5.608,Monktonhall,HV,10,0,0,,
2024-05-12T10:00:00+01:00,1,6.165,Monktonhall,HV,10,0,0,,
2024-05-12T10:30:00+01:00,1,6.439,Monktonhall,HV,10,0,0,,
2024-05-12T11:00:00+01:00,1,6.46,Monktonhall,HV,10,0,0,,
2024-05-12T11:30:00+01:00,1,6.948,Monktonhall,HV,10,0,0,,
2024-05-12T12:00:00+01:00,1,7.077,Monktonhall,HV,10,0,0,,
2024-05-12T12:30:00+01:00,1,7.056,Monktonhall,HV,10,0,0,,
2024-05-12T13:00:00+01:00,1,7.168,Monktonhall,HV,10,0,0,,
2024-05-12T13:30:00+01:00,1,7.24,Monktonhall,HV,10,0,0,,
2024-05-12T14:00:00+01:00,1,7.24,Monktonhall,HV,10,0,0,,
2024-05-12T14:30:00+01:00,1,7.254,Monktonhall,HV,10,0,0,,
2024-05-12T15:00:00+01:00,1,7.015,Monktonhall,HV,10,0,0,,
2024-05-12T15:30:00+01:00,1,6.907,Monktonhall,HV,10,0,0,,
2024-05-12T16:00:00+01:00,1,6.963,Monktonhall,HV,10,0,0,,
2024-05-12T16:30:00+01:00,1,7.259,Monktonhall,HV,10,0,0,,
2024-05-12T17:00:00+01:00,1,7.265,Monktonhall,HV,10,0,0,,
2024-05-12T17:30:00+01:00,1,7.732,Monktonhall,HV,10,0,0,,
2024-05-12T18:00:00+01:00,1,8.043,Monktonhall,HV,10,0,0,,
2024-05-12T18:30:00+01:00,1,8.246,Monktonhall,HV,10,0,0,,
2024-05-12T19:00:00+01:00,1,8.834,Monktonhall,HV,10,0,0,,
2024-05-12T19:30:00+01:00,1,8.624,Monktonhall,HV,10,0,0,,
2024-05-12T20:00:00+01:00,1,8.254,Monktonhall,HV,10,0,0,,
2024-05-12T20:30:00+01:00,1,8.137,Monktonhall,HV,10,0,0,,
2024-05-12T21:00:00+01:00,1,8.01,Monktonhall,HV,10,0,0,,
2024-05-12T21:30:00+01:00,1,7.843,Monktonhall,HV,10,0,0,,
2024-05-12T22:00:00+01:00,1,7.644,Monktonhall,HV,10,0,0,,
2024-05-12T22:30:00+01:00,1,7.531,Monktonhall,HV,10,0,0,,
2024-05-12T23:00:00+01:00,1,7.332,Monktonhall,HV,10,0,0,,
2024-05-12T23:30:00+01:00,1,7.097,Monktonhall,HV,10,0,0,,
2024-05-13T00:00:00+01:00,1,6.576,Monktonhall,HV,10,0,0,,
2025-02-23T00:00:00+00:00,0,7.179,Monktonhall,HV,10,0,0,,
2025-02-23T00:30:00+00:00,0,7.156,Monktonhall,HV,10,0,0,,
2025-02-23T01:00:00+00:00,0,6.917,Monktonhall,HV,10,0,0,,
2025-02-23T01:30:00+00:00,0,6.582,Monktonhall,HV,10,0,0,,
2025-02-23T02:00:00+00:00,0,6.412,Monktonhall,HV,10,0,0,,
2025-02-23T02:30:00+00:00,0,6.316,Monktonhall,HV,10,0,0,,
2025-02-23T03:00:00+00:00,0,5.859,Monktonhall,HV,10,0,0,,
2025-02-23T03:30:00+00:00,0,5.783,Monktonhall,HV,10,0,0,,
2025-02-23T04:00:00+00:00,0,5.534,Monktonhall,HV,10,0,0,,
2025-02-23T04:30:00+00:00,0,5.449,Monktonhall,HV,10,0,0,,
2025-02-23T05:00:00+00:00,0,5.47,Monktonhall,HV,10,0,0,,
2025-02-23T05:30:00+00:00,0,5.572,Monktonhall,HV,10,0,0,,
2025-02-23T06:00:00+00:00,0,5.629,Monktonhall,HV,10,0,0,,
2025-02-23T06:30:00+00:00,0,5.779,Monktonhall,HV,10,0,0,,
2025-02-23T07:00:00+00:00,0,6.045,Monktonhall,HV,10,0,0,,
2025-02-23T07:30:00+00:00,0,6.267,Monktonhall,HV,10,0,0,,
2025-02-23T08:00:00+00:00,0,6.671,Monktonhall,HV,10,0,0,,
2025-02-23T08:30:00+00:00,0,7.165,Monktonhall,HV,10,0,0,,
2025-02-23T09:00:00+00:00,0,7.82,Monktonhall,HV,10,0,0,,
2025-02-23T09:30:00+00:00,0,7.986,Monktonhall,HV,10,0,0,,
2025-02-23T10:00:00+00:00,0,8.102,Monktonhall,HV,10,0,0,,
2025-02-23T10:30:00+00:00,0,8.893,Monktonhall,HV,10,0,0,,
2025-02-23T11:00:00+00:00,0,9.285,Monktonhall,HV,10,0,0,,
2025-02-23T11:30:00+00:00,0,9.35,Monktonhall,HV,10,0,0,,
2025-02-23T12:00:00+00:00,0,9.636,Monktonhall,HV,10,0,0,,
2025-02-23T12:30:00+00:00,0,9.688,Monktonhall,HV,10,0,0,,
2025-02-23T13:00:00+00:00,0,9.653,Monktonhall,HV,10,0,0,,
2025-02-23T13:30:00+00:00,0,10.13,Monktonhall,HV,10,-0.13,-0.065,,
2025-02-23T14:00:00+00:00,0,9.995,Monktonhall,HV,10,0,0,,
2025-02-23T14:30:00+00:00,0,9.933,Monktonhall,HV,10,0,0,,
2025-02-23T15:00:00+00:00,0,9.946,Monktonhall,HV,10,0,0,,
2025-02-23T15:30:00+00:00,0,9.907,Monktonhall,HV,10,0,0,,
2025-02-23T16:00:00+00:00,0,9.898,Monktonhall,HV,10,0,0,,
2025-02-23T16:30:00+00:00,0,9.817,Monktonhall,HV,10,0,0,,
2025-02-23T17:00:00+00:00,0,10.158,Monktonhall,HV,10,-0.158,-0.079,,
2025-02-23T17:30:00+00:00,0,10.718,Monktonhall,HV,10,-0.718,-0.359,,
2025-02-23T18:00:00+00:00,0,11.366,Monktonhall,HV,10,-1.366,-0.683,,
2025-02-23T18:30:00+00:00,0,10.975,Monktonhall,HV,10,-0.975,-0.4875,,
2025-02-23T19:00:00+00:00,0,11.415,Monktonhall,HV,10,-1.415,-0.7075,,
2025-02-23T19:30:00+00:00,0,11.251,Monktonhall,HV,10,-1.251,-0.6255,,
2025-02-23T20:00:00+00:00,0,10.684,Monktonhall,HV,10,-0.684,-0.342,,
2025-02-23T20:30:00+00:00,0,10.684,Monktonhall,HV,10,-0.684,-0.342,,
2025-02-23T21:00:00+00:00,0,9.813,Monktonhall,HV,10,0,0,,
2025-02-23T21:30:00+00:00,0,9.018,Monktonhall,HV,10,0,0,,
2025-02-23T22:00:00+00:00,0,8.775,Monktonhall,HV,10,0,0,,
2025-02-23T22:30:00+00:00,0,8.094,Monktonhall,HV,10,0,0,,
2025-02-23T23:00:00+00:00,0,7.475,Monktonhall,HV,10,0,0,,
2025-02-23T23:30:00+00:00,0,7.331,Monktonhall,HV,10,0,0,,
2025-02-24T00:00:00+00:00,0,7.043,Monktonhall,HV,10,0,0,,
2025-02-24T00:30:00+00:00,0,7.056,Monktonhall,HV,10,0,0,,
2025-02-24T01:00:00+00:00,0,6.943,Monktonhall,HV,10,0,0,,
2025-02-24T01:30:00+00:00,0,6.943,Monktonhall,HV,10,0,0,,
2025-02-24T02:00:00+00:00,0,6.732,Monktonhall,HV,10,0,0,,
2025-02-24T02:30:00+00:00,0,6.684,Monktonhall,HV,10,0,0,,
2024-11-24T03:30:00+00:00,0,6.606,Monktonhall,HV,10,0,0,,
2024-11-24T04:00:00+00:00,0,6.571,Monktonhall,HV,10,0,0,,
2024-11-24T04:30:00+00:00,0,6.36,Monktonhall,HV,10,0,0,,
2024-11-24T05:00:00+00:00,0,6.311,Monktonhall,HV,10,0,0,,
2024-11-24T05:30:00+00:00,0,6.131,Monktonhall,HV,10,0,0,,
2024-11-24T06:00:00+00:00,0,6.161,Monktonhall,HV,10,0,0,,
2024-11-24T06:30:00+00:00,0,6.467,Monktonhall,HV,10,0,0,,
2024-11-24T07:00:00+00:00,0,6.564,Monktonhall,HV,10,0,0,,
2024-11-24T07:30:00+00:00,0,6.799,Monktonhall,HV,10,0,0,,
2024-11-24T08:00:00+00:00,0,7.243,Monktonhall,HV,10,0,0,,
2024-11-24T08:30:00+00:00,0,7.744,Monktonhall,HV,10,0,0,,
2024-11-24T09:00:00+00:00,0,8.045,Monktonhall,HV,10,0,0,,
2024-11-24T09:30:00+00:00,0,8.494,Monktonhall,HV,10,0,0,,
2024-11-24T10:00:00+00:00,0,8.757,Monktonhall,HV,10,0,0,,
2024-11-24T10:30:00+00:00,0,9.006,Monktonhall,HV,10,0,0,,
2024-11-24T11:00:00+00:00,0,9.124,Monktonhall,HV,10,0,0,,
2024-11-24T11:30:00+00:00,0,9.092,Monktonhall,HV,10,0,0,,
2024-11-24T12:00:00+00:00,0,9.465,Monktonhall,HV,10,0,0,,
2024-11-24T12:30:00+00:00,0,9.39,Monktonhall,HV,10,0,0,,
2024-11-24T13:00:00+00:00,0,9.367,Monktonhall,HV,10,0,0,,
2024-11-24T13:30:00+00:00,0,9.401,Monktonhall,HV,10,0,0,,
2024-11-24T14:00:00+00:00,0,9.762,Monktonhall,HV,10,0,0,,
2024-11-24T14:30:00+00:00,0,9.962,Monktonhall,HV,10,0,0,,
2024-11-24T15:00:00+00:00,0,9.98,Monktonhall,HV,10,0,0,,
2024-11-24T15:30:00+00:00,0,9.984,Monktonhall,HV,10,0,0,,
2024-11-24T16:00:00+00:00,0,10.253,Monktonhall,HV,10,-0.253,-0.1265,,
2024-11-24T16:30:00+00:00,0,11.031,Monktonhall,HV,10,-1.031,-0.5155,,
2024-11-24T17:00:00+00:00,0,11.436,Monktonhall,HV,10,-1.436,-0.718,,
2024-11-24T17:30:00+00:00,0,12.044,Monktonhall,HV,10,-2.044,-1.022,,
2024-11-24T18:00:00+00:00,0,12.449,Monktonhall,HV,10,-2.449,-1.2245,,
2024-11-24T18:30:00+00:00,0,12.302,Monktonhall,HV,10,-2.302,-1.151,,
2024-11-24T19:00:00+00:00,0,12.076,Monktonhall,HV,10,-2.076,-1.038,,
2024-11-24T19:30:00+00:00,0,11.572,Monktonhall,HV,10,-1.572,-0.786,,
2024-11-24T20:00:00+00:00,0,10.839,Monktonhall,HV,10,-0.839,-0.4195,,
2024-11-24T20:30:00+00:00,0,10.71,Monktonhall,HV,10,-0.71,-0.355,,
2024-11-24T21:00:00+00:00,0,10.112,Monktonhall,HV,10,-0.112,-0.056,,
2024-11-24T21:30:00+00:00,0,9.634,Monktonhall,HV,10,0,0,,
2024-11-24T22:00:00+00:00,0,8.984,Monktonhall,HV,10,0,0,,
2024-11-24T22:30:00+00:00,0,8.653,Monktonhall,HV,10,0,0,,
2024-11-24T23:00:00+00:00,0,8.082,Monktonhall,HV,10,0,0,,
2024-11-24T23:30:00+00:00,0,7.622,Monktonhall,HV,10,0,0,,
2024-11-25T00:00:00+00:00,0,7.459,Monktonhall,HV,10,0,0,,
2024-11-25T00:30:00+00:00,0,7.229,Monktonhall,HV,10,0,0,,
2024-11-25T01:00:00+00:00,0,7.019,Monktonhall,HV,10,0,0,,
2024-11-25T01:30:00+00:00,0,7.024,Monktonhall,HV,10,0,0,,
2024-11-25T02:00:00+00:00,0,6.668,Monktonhall,HV,10,0,0,,
2024-11-25T02:30:00+00:00,0,6.532,Monktonhall,HV,10,0,0,,
2024-11-25T03:00:00+00:00,0,6.434,Monktonhall,HV,10,0,0,,
2025-01-03T03:30:00+00:00,0,6.689,Monktonhall,HV,10,0,0,,
2025-01-03T04:00:00+00:00,0,6.608,Monktonhall,HV,10,0,0,,
2025-01-03T04:30:00+00:00,0,6.382,Monktonhall,HV,10,0,0,,
2025-01-03T05:00:00+00:00,0,6.288,Monktonhall,HV,10,0,0,,
2025-01-03T05:30:00+00:00,0,6.242,Monktonhall,HV,10,0,0,,
2025-01-03T06:00:00+00:00,0,6.352,Monktonhall,HV,10,0,0,,
2025-01-03T06:30:00+00:00,0,6.543,Monktonhall,HV,10,0,0,,
2025-01-03T07:00:00+00:00,0,7.017,Monktonhall,HV,10,0,0,,
2025-01-03T07:30:00+00:00,0,7.799,Monktonhall,HV,10,0,0,,
2025-01-03T08:00:00+00:00,0,8.104,Monktonhall,HV,10,0,0,,
2025-01-03T08:30:00+00:00,0,8.481,Monktonhall,HV,10,0,0,,
2025-01-03T09:00:00+00:00,0,9.814,Monktonhall,HV,10,0,0,,
2025-01-03T09:30:00+00:00,0,9.97,Monktonhall,HV,10,0,0,,
2025-01-03T10:00:00+00:00,0,10.338,Monktonhall,HV,10,-0.338,-0.169,,
2025-01-03T10:30:00+00:00,0,10.605,Monktonhall,HV,10,-0.605,-0.3025,,
2025-01-03T11:00:00+00:00,0,10.67,Monktonhall,HV,10,-0.67,-0.335,,
2025-01-03T11:30:00+00:00,0,11.007,Monktonhall,HV,10,-1.007,-0.5035,,
2025-01-03T12:00:00+00:00,0,11.091,Monktonhall,HV,10,-1.091,-0.5455,,
2025-01-03T12:30:00+00:00,0,11.345,Monktonhall,HV,10,-1.345,-0.6725,,
2025-01-03T13:00:00+00:00,0,11.315,Monktonhall,HV,10,-1.315,-0.6575,,
2025-01-03T13:30:00+00:00,0,11.217,Monktonhall,HV,10,-1.217,-0.6085,,
2025-01-03T14:00:00+00:00,0,11.17,Monktonhall,HV,10,-1.17,-0.585,,
2025-01-03T14:30:00+00:00,0,11.068,Monktonhall,HV,10,-1.068,-0.534,,
2025-01-03T15:00:00+00:00,0,10.981,Monktonhall,HV,10,-0.981,-0.4905,,
2025-01-03T15:30:00+00:00,0,11.024,Monktonhall,HV,10,-1.024,-0.512,,
2025-01-03T16:00:00+00:00,0,11.1,Monktonhall,HV,10,-1.1,-0.55,,
2025-01-03T16:30:00+00:00,0,11.513,Monktonhall,HV,10,-1.513,-0.7565,,
2025-01-03T17:00:00+00:00,0,11.902,Monktonhall,HV,10,-1.902,-0.951,,
2025-01-03T17:30:00+00:00,0,12.594,Monktonhall,HV,10,-2.594,-1.297,,
2025-01-03T18:00:00+00:00,0,12.829,Monktonhall,HV,10,-2.829,-1.4145,,
2025-01-03T18:30:00+00:00,0,12.674,Monktonhall,HV,10,-2.674,-1.337,,
2025-01-03T19:00:00+00:00,0,12.261,Monktonhall,HV,10,-2.261,-1.1305,,
2025-01-03T19:30:00+00:00,0,12.195,Monktonhall,HV,10,-2.195,-1.0975,,
2025-01-03T20:00:00+00:00,0,11.472,Monktonhall,HV,10,-1.472,-0.736,,
2025-01-03T20:30:00+00:00,0,10.995,Monktonhall,HV,10,-0.995,-0.4975,,
2025-01-03T21:00:00+00:00,0,10.486,Monktonhall,HV,10,-0.486,-0.243,,
2025-01-03T21:30:00+00:00,0,10.159,Monktonhall,HV,10,-0.159,-0.0795,,
2025-01-03T22:00:00+00:00,0,9.524,Monktonhall,HV,10,0,0,,
2025-01-03T22:30:00+00:00,0,9.524,Monktonhall,HV,10,0,0,,
2025-01-03T23:00:00+00:00,0,8.787,Monktonhall,HV,10,0,0,,
2025-01-03T23:30:00+00:00,0,8.487,Monktonhall,HV,10,0,0,,
2025-01-04T00:00:00+00:00,0,8.33,Monktonhall,HV,10,0,0,,
2025-01-04T00:30:00+00:00,0,7.929,Monktonhall,HV,10,0,0,,
2025-01-04T01:00:00+00:00,0,7.833,Monktonhall,HV,10,0,0,,
2025-01-04T01:30:00+00:00,0,7.725,Monktonhall,HV,10,0,0,,
2025-01-04T02:00:00+00:00,0,7.582,Monktonhall,HV,10,0,0,,
2025-01-04T02:30:00+00:00,0,7.529,Monktonhall,HV,10,0,0,,
2025-01-04T03:00:00+00:00,0,7.257,Monktonhall,HV,10,0,0,,
2025-02-22T00:00:00+00:00,0,7.368,Monktonhall,HV,10,0,0,,
2025-02-22T00:30:00+00:00,0,7.255,Monktonhall,HV,10,0,0,,
2025-02-22T01:00:00+00:00,0,7.162,Monktonhall,HV,10,0,0,,
2025-02-22T01:30:00+00:00,0,6.767,Monktonhall,HV,10,0,0,,
2025-02-22T02:00:00+00:00,0,6.464,Monktonhall,HV,10,0,0,,
2025-02-22T02:30:00+00:00,0,6.192,Monktonhall,HV,10,0,0,,
2025-02-22T03:00:00+00:00,0,5.974,Monktonhall,HV,10,0,0,,
2025-02-22T03:30:00+00:00,0,5.81,Monktonhall,HV,10,0,0,,
2025-02-22T04:00:00+00:00,0,5.803,Monktonhall,HV,10,0,0,,
2025-02-22T04:30:00+00:00,0,5.713,Monktonhall,HV,10,0,0,,
2025-02-22T05:00:00+00:00,0,5.551,Monktonhall,HV,10,0,0,,
2025-02-22T05:30:00+00:00,0,5.693,Monktonhall,HV,10,0,0,,
2025-02-22T06:00:00+00:00,0,5.748,Monktonhall,HV,10,0,0,,
2025-02-22T06:30:00+00:00,0,6.06,Monktonhall,HV,10,0,0,,
2025-02-22T07:00:00+00:00,0,6.28,Monktonhall,HV,10,0,0,,
2025-02-22T07:30:00+00:00,0,6.72,Monktonhall,HV,10,0,0,,
2025-02-22T08:00:00+00:00,0,7.255,Monktonhall,HV,10,0,0,,
2025-02-22T08:30:00+00:00,0,7.669,Monktonhall,HV,10,0,0,,
2025-02-22T09:00:00+00:00,0,7.896,Monktonhall,HV,10,0,0,,
2025-02-22T09:30:00+00:00,0,8.708,Monktonhall,HV,10,0,0,,
2025-02-22T10:00:00+00:00,0,8.919,Monktonhall,HV,10,0,0,,
2025-02-22T10:30:00+00:00,0,9.006,Monktonhall,HV,10,0,0,,
2025-02-22T11:00:00+00:00,0,8.918,Monktonhall,HV,10,0,0,,
2025-02-22T11:30:00+00:00,0,8.93,Monktonhall,HV,10,0,0,,
2025-02-22T12:00:00+00:00,0,8.947,Monktonhall,HV,10,0,0,,
2025-02-22T12:30:00+00:00,0,9.084,Monktonhall,HV,10,0,0,,
2025-02-22T13:00:00+00:00,0,9.603,Monktonhall,HV,10,0,0,,
2025-02-22T13:30:00+00:00,0,9.387,Monktonhall,HV,10,0,0,,
2025-02-22T14:00:00+00:00,0,9.01,Monktonhall,HV,10,0,0,,
2025-02-22T14:30:00+00:00,0,8.508,Monktonhall,HV,10,0,0,,
2025-02-22T15:00:00+00:00,0,8.498,Monktonhall,HV,10,0,0,,
2025-02-22T15:30:00+00:00,0,8.356,Monktonhall,HV,10,0,0,,
2025-02-22T16:00:00+00:00,0,8.473,Monktonhall,HV,10,0,0,,
2025-02-22T16:30:00+00:00,0,8.75,Monktonhall,HV,10,0,0,,
2025-02-22T17:00:00+00:00,0,9.18,Monktonhall,HV,10,0,0,,
2025-02-22T17:30:00+00:00,0,9.749,Monktonhall,HV,10,0,0,,
2025-02-22T18:00:00+00:00,0,10.279,Monktonhall,HV,10,-0.279,-0.1395,,
2025-02-22T18:30:00+00:00,0,10.623,Monktonhall,HV,10,-0.623,-0.3115,,
2025-02-22T19:00:00+00:00,0,10.522,Monktonhall,HV,10,-0.522,-0.261,,
2025-02-22T19:30:00+00:00,0,10.439,Monktonhall,HV,10,-0.439,-0.2195,,
2025-02-22T20:00:00+00:00,0,10.053,Monktonhall,HV,10,-0.053,-0.0265,,
2025-02-22T20:30:00+00:00,0,9.811,Monktonhall,HV,10,0,0,,
2025-02-22T21:00:00+00:00,0,9.318,Monktonhall,HV,10,0,0,,
2025-02-22T21:30:00+00:00,0,9.138,Monktonhall,HV,10,0,0,,
2025-02-22T22:00:00+00:00,0,8.455,Monktonhall,HV,10,0,0,,
2025-02-22T22:30:00+00:00,0,8.087,Monktonhall,HV,10,0,0,,
2025-02-22T23:00:00+00:00,0,7.84,Monktonhall,HV,10,0,0,,
2025-02-22T23:30:00+00:00,0,7.321,Monktonhall,HV,10,0,0,,
2025-02-23T00:00:00+00:00,0,7.179,Monktonhall,HV,10,0,0,,
2025-02-23T00:30:00+00:00,0,7.156,Monktonhall,HV,10,0,0,,
2025-02-23T01:00:00+00:00,0,6.917,Monktonhall,HV,10,0,0,,
2025-02-23T01:30:00+00:00,0,6.582,Monktonhall,HV,10,0,0,,
2025-02-23T02:00:00+00:00,0,6.412,Monktonhall,HV,10,0,0,,
2025-02-23T02:30:00+00:00,0,6.316,Monktonhall,HV,10,0,0,,
2024-12-22T09:00:00+00:00,0,8.364,Monktonhall,HV,10,0,0,,
2024-12-22T09:30:00+00:00,0,8.862,Monktonhall,HV,10,0,0,,
2024-12-22T10:00:00+00:00,0,9.319,Monktonhall,HV,10,0,0,,
2024-12-22T10:30:00+00:00,0,9.463,Monktonhall,HV,10,0,0,,
2024-12-22T11:00:00+00:00,0,9.742,Monktonhall,HV,10,0,0,,
2024-12-22T11:30:00+00:00,0,10.018,Monktonhall,HV,10,-0.018,-0.009,,
2024-12-22T12:00:00+00:00,0,10.012,Monktonhall,HV,10,-0.012,-0.006,,
2024-12-22T12:30:00+00:00,0,10.079,Monktonhall,HV,10,-0.079,-0.0395,,
2024-12-22T13:00:00+00:00,0,10.048,Monktonhall,HV,10,-0.048,-0.024,,
2024-12-22T13:30:00+00:00,0,10.056,Monktonhall,HV,10,-0.056,-0.028,,
2024-12-22T14:00:00+00:00,0,9.996,Monktonhall,HV,10,0,0,,
2024-12-22T14:30:00+00:00,0,9.996,Monktonhall,HV,10,0,0,,
2024-12-22T15:00:00+00:00,0,10.113,Monktonhall,HV,10,-0.113,-0.0565,,
2024-12-22T15:30:00+00:00,0,10.248,Monktonhall,HV,10,-0.248,-0.124,,
2024-12-22T16:00:00+00:00,0,10.434,Monktonhall,HV,10,-0.434,-0.217,,
2024-12-22T16:30:00+00:00,0,11.017,Monktonhall,HV,10,-1.017,-0.5085,,
2024-12-22T17:00:00+00:00,0,11.591,Monktonhall,HV,10,-1.591,-0.7955,,
2024-12-22T17:30:00+00:00,0,11.975,Monktonhall,HV,10,-1.975,-0.9875,,
2024-12-22T18:00:00+00:00,0,11.894,Monktonhall,HV,10,-1.894,-0.947,,
2024-12-22T18:30:00+00:00,0,11.779,Monktonhall,HV,10,-1.779,-0.8895,,
2024-12-22T19:00:00+00:00,0,11.383,Monktonhall,HV,10,-1.383,-0.6915,,
2024-12-22T19:30:00+00:00,0,11.225,Monktonhall,HV,10,-1.225,-0.6125,,
2024-12-22T20:00:00+00:00,0,10.813,Monktonhall,HV,10,-0.813,-0.4065,,
2024-12-22T20:30:00+00:00,0,10.242,Monktonhall,HV,10,-0.242,-0.121,,
2024-12-22T21:00:00+00:00,0,10.242,Monktonhall,HV,10,-0.242,-0.121,,
2024-12-22T21:30:00+00:00,0,9.517,Monktonhall,HV,10,0,0,,
2024-12-22T22:00:00+00:00,0,9.289,Monktonhall,HV,10,0,0,,
2024-12-22T22:30:00+00:00,0,8.756,Monktonhall,HV,10,0,0,,
2024-12-22T23:00:00+00:00,0,8.448,Monktonhall,HV,10,0,0,,
2024-12-22T23:30:00+00:00,0,8.081,Monktonhall,HV,10,0,0,,
2024-12-23T00:00:00+00:00,0,7.682,Monktonhall,HV,10,0,0,,
2024-12-23T00:30:00+00:00,0,7.579,Monktonhall,HV,10,0,0,,
2024-12-23T01:00:00+00:00,0,7.236,Monktonhall,HV,10,0,0,,
2024-12-23T01:30:00+00:00,0,7.248,Monktonhall,HV,10,0,0,,
2024-12-23T02:00:00+00:00,0,6.912,Monktonhall,HV,10,0,0,,
2024-12-23T02:30:00+00:00,0,6.825,Monktonhall,HV,10,0,0,,
2024-12-23T03:00:00+00:00,0,6.763,Monktonhall,HV,10,0,0,,
2024-11-22T03:30:00+00:00,0,7.08,Monktonhall,HV,10,0,0,,
2024-11-22T04:00:00+00:00,0,7.124,Monktonhall,HV,10,0,0,,
2024-11-22T04:30:00+00:00,0,7.124,Monktonhall,HV,10,0,0,,
2024-11-22T05:00:00+00:00,0,6.869,Monktonhall,HV,10,0,0,,
2024-11-22T05:30:00+00:00,0,6.822,Monktonhall,HV,10,0,0,,
2024-11-22T06:00:00+00:00,0,7.279,Monktonhall,HV,10,0,0,,
2024-11-22T06:30:00+00:00,0,8.159,Monktonhall,HV,10,0,0,,
2024-11-22T07:00:00+00:00,0,8.974,Monktonhall,HV,10,0,0,,
2024-11-22T07:30:00+00:00,0,9.668,Monktonhall,HV,10,0,0,,
2024-11-22T08:00:00+00:00,0,10.709,Monktonhall,HV,10,-0.709,-0.3545,,
2024-11-22T08:30:00+00:00,0,11.395,Monktonhall,HV,10,-1.395,-0.6975,,
2024-11-22T09:00:00+00:00,0,11.71,Monktonhall,HV,10,-1.71,-0.855,,
2024-06-28T05:30:00+01:00,1,4.819,Monktonhall,HV,10,0,0,,
2024-11-22T09:30:00+00:00,0,11.941,Monktonhall,HV,10,-1.941,-0.9705,,
2024-06-28T06:00:00+01:00,1,4.668,Monktonhall,HV,10,0,0,,
2024-11-22T10:00:00+00:00,0,11.914,Monktonhall,HV,10,-1.914,-0.957,,
2024-06-28T06:30:00+01:00,1,4.652,Monktonhall,HV,10,0,0,,
2024-11-22T10:30:00+00:00,0,11.777,Monktonhall,HV,10,-1.777,-0.8885,,
2024-06-28T07:00:00+01:00,1,4.701,Monktonhall,HV,10,0,0,,
2024-11-22T11:00:00+00:00,0,11.94,Monktonhall,HV,10,-1.94,-0.97,,
2024-06-28T07:30:00+01:00,1,5.157,Monktonhall,HV,10,0,0,,
